id,rating,comment,categories,Вопрос решен,Нравится качество выполнения заявки,Нравится качество работы сотрудников,Нравится скорость отработки заявок,Понравилось выполнение заявки,Другое
4194143,5,большое спасибо инженеру.,Нравится качество работы сотрудников,0,0,1,0,0,0
4194109,5,спасибо станиславу большое!),Нравится качество работы сотрудников,0,0,1,0,0,0
4194080,5,идеально закрывается дверь. огромное спасибо мастеру!,Нравится качество работы сотрудников,0,0,1,0,0,0
4193955,5,"хотелось бы, чтобы передали информацию в отдел, занимающийся возвратом средств. 
получается нет взаимодействия смежных отделов в ук",Другое,0,0,0,0,0,1
4193850,5,хорошо только цвет другой,Другое,0,0,0,0,0,1
4193778,5,спасибо большое! все оперативно устранили.,Нравится скорость отработки заявок,0,0,0,1,0,0
4193739,5,это с учётом остальных платежей или только за электричество?,Другое,0,0,0,0,0,1
4193423,5,оплата за коммунальные услуги оплачены 30.12.2024. когда можно пере заказать  справку,Другое,0,0,0,0,0,1
4193401,5,всё супер. спасибо сантехнику за решение проблемы.,Нравится качество работы сотрудников,0,0,1,0,0,0
4193160,5,спасибо за быстрое исполнение заявки,Нравится скорость отработки заявок,0,0,0,1,0,0
4193119,5,"спасибо за оперативную работу,вопрос решен.","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",1,0,0,1,0,0
4192998,5,"оперативно, качественно, проффессионально.","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4192859,5,спасибо! все оперативно и быстро было сделано! 👍🏻,Нравится скорость отработки заявок,0,0,0,1,0,0
4192829,5,спасибо за порядок на нашей площадке,Понравилось выполнение заявки,0,0,0,0,1,0
4192809,5,отработали оперативно,Нравится скорость отработки заявок,0,0,0,1,0,0
4192803,5,"быстро, класс!",Нравится скорость отработки заявок,0,0,0,1,0,0
4192799,5,неверный логин пароль,Другое,0,0,0,0,0,1
4192791,5,все оперативно. спасибо,Нравится скорость отработки заявок,0,0,0,1,0,0
4192779,5,неверный логин и пароль🥹,Другое,0,0,0,0,0,1
4192700,5,"все быстро , четко , спасибо !",Нравится скорость отработки заявок,0,0,0,1,0,0
4192664,5,"надеюсь, что закрепили, а не просто втолкнули назад. проверю вечером",Другое,0,0,0,0,0,1
4192425,5,все работает,Вопрос решен,1,0,0,0,0,0
4192420,5,благодарю за оперативное решение!,Нравится скорость отработки заявок,0,0,0,1,0,0
4192400,5,"помыт только пол. двери , где входная группа так и в пыли .",Другое,0,0,0,0,0,1
4192384,5,"оперативно и быстро все сделали, что требовалось.",Нравится скорость отработки заявок,0,0,0,1,0,0
4192338,5,первый раз за 5 лет заявка выполнена как полагается и оперативно! спасибо!,Нравится скорость отработки заявок,0,0,0,1,0,0
4192327,5,"быстро отреагировали, техник позвонил, что-то где-то сделал, отопление снова греет. спасибо.","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4192161,5,отреагировали моментально. сантехник нашел причину быстро и устранил быстро. спасибо большое.,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4192111,5,"вы лучшие,  благодарю.",Понравилось выполнение заявки,0,0,0,0,1,0
4191863,5,"отличная работа, быстро и качественно","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4191852,5,"отличная работа, быстро, качественно 🙌","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4191814,5,"не доделали работу до конца, ушли, пока трудно оценить,устранили ли причину протечки.",Другое,0,0,0,0,0,1
4191800,5,очень благодарны!,Вопрос решен,1,0,0,0,0,0
4191795,5,"спасибо за ремонт, приступили к работам в тот же день!","{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",1,0,0,1,0,0
4191725,5,"посыпали песком но не везде, упала на парковке и разбила руку",Другое,0,0,0,0,0,1
4191673,5,"все объяснил,обнаружил утечку сверху,залитие приостановлено,благодарю.",Вопрос решен,1,0,0,0,0,0
4191635,5,"да, заработало",Другое,0,0,0,0,0,1
4191625,5,"спасибо, мастер пришёл очень быстро.","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4191616,5,"спасибо! очень быстро отреагировали и заменили лампу не только на 2 этаже, но и на первом. благодарю!",Нравится скорость отработки заявок,0,0,0,1,0,0
4191610,5,сделали все быстро,Нравится скорость отработки заявок,0,0,0,1,0,0
4191609,5,быстро сделали. спасибо.,Нравится скорость отработки заявок,0,0,0,1,0,0
4191309,5,"спасибо, хорошо убрали!",Вопрос решен,1,0,0,0,0,0
4191296,5,очень чисто. спасибо за уборку,Вопрос решен,1,0,0,0,0,0
4191260,5,большое спасибо. все выполнено оперативно и качественно,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4191047,5,"спасибо, заявка выполнена.",Вопрос решен,1,0,0,0,0,0
4190995,5,на заявку отреагировали ночью мгновенно. течь устранена операивно и качественно! спасибо всем и виктору персонально!,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}",0,1,1,1,0,0
4190986,5,"спасибо,оперативно отреагировали, перекрыли воду",Нравится скорость отработки заявок,0,0,0,1,0,0
4190976,5,"выполнено, спасибо",Вопрос решен,1,0,0,0,0,0
4190855,5,очень быстро решил проблему,Нравится скорость отработки заявок,0,0,0,1,0,0
4190830,5,спасибо большое!!! вы очень аперативные,Нравится скорость отработки заявок,0,0,0,1,0,0
4190827,5,все оперативно устранили,Нравится скорость отработки заявок,0,0,0,1,0,0
4190748,5,"хорошо, что решили вопрос. но тем не менее, человек менее внимательный не обратил бы внимание на пришедший повторный счёт за коммуналку и оплатил его бы дважды.",Другое,0,0,0,0,0,1
4190727,5,"четко, оперативно",Нравится скорость отработки заявок,0,0,0,1,0,0
4190696,5,"причину выяснили, но дверь как была открыта, так и осталась. вопрос не был решен.",Другое,0,0,0,0,0,1
4190639,5,очень быстро отреагировали,Нравится скорость отработки заявок,0,0,0,1,0,0
4190613,5,"частично произведена уборка, засохшое дерьмо в углу так и осталось не убранным.",Другое,0,0,0,0,0,1
4190484,5,"спасибо, что быстро исправили👌👍💖",Нравится скорость отработки заявок,0,0,0,1,0,0
4190280,5,все быстро и хорошо,Нравится скорость отработки заявок,0,0,0,1,0,0
4190237,5,"долго, но всё равно, спасибо",Вопрос решен,1,0,0,0,0,0
4190112,5,"спасибо , быстро отреагировали!",Нравится скорость отработки заявок,0,0,0,1,0,0
4189998,5,"оперативно, доброжелательно и качественно! огромное спасибо за помощь.","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4189874,5,быстро и вовремя,Нравится скорость отработки заявок,0,0,0,1,0,0
4189813,5,"огромное спасибо за мгновенную помощь!! очень приятно, что так быстро среагировали и понятно объяснили, какие кнопки нажимать!! теперь я знаю, что делать в подобных случаях, ещё раз спасибо))","{""choices"":[""Нравится скорость отработки заявок"",""Понравилось выполнение заявки""]}",0,0,0,1,1,0
4189802,5,быстро сработали!,Нравится скорость отработки заявок,0,0,0,1,0,0
4189612,5,огромное спасибо за оперативную помощь.,Нравится скорость отработки заявок,0,0,0,1,0,0
4189591,5,всё решили быстро,Нравится скорость отработки заявок,0,0,0,1,0,0
4189282,5,на лифте засрали можите видео посмотреть кто это свиня чтобы за сабой не убирает посмотретье пожалуйста видео,Другое,0,0,0,0,0,1
4189200,5,спасибо огромное андрею! мастер своего дела,Нравится качество работы сотрудников,0,0,1,0,0,0
4189189,5,благодарим,Вопрос решен,1,0,0,0,0,0
4189147,5,"отличный мастер приходил, отзывчивый. все устранил",Нравится качество работы сотрудников,0,0,1,0,0,0
4188873,5,ура! спасибо большое! а можно их ещё отрегулировать? чтобы медленно закрывались двери?,Другое,0,0,0,0,0,1
4188867,5,вот это скорость выполнения заявки 🔥 вот это я понимаю! в пример всем остальным! спасибо большое! 👍🏽👏🏽,Нравится скорость отработки заявок,0,0,0,1,0,0
4188741,5,"воду дали, но не понятно почему ее не было","{""choices"":[""Вопрос решен"",""Другое""]}",1,0,0,0,0,1
4188691,5,пришли быстро. всё исправили. на щитке как оказалось у многих плохо прикручены контакты. спасибо,Нравится скорость отработки заявок,0,0,0,1,0,0
4188688,5,"оперативно, качественно и доброжелательно!","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4188654,5,благодарю вас за быструю услугу.,Нравится скорость отработки заявок,0,0,0,1,0,0
4188649,5,благодарю за выполненную работу.быстро и качественно,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4188411,5,отличная работа! спасибо!,Вопрос решен,1,0,0,0,0,0
4188357,5,оперативно помогли,Нравится скорость отработки заявок,0,0,0,1,0,0
4188302,5,протечки устранена.спасибо,Вопрос решен,1,0,0,0,0,0
4188256,5,"спасибо большое , в квартире а в правду очень тепло стало как сделали отопление .  вот что значит опытные сантехники","{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}",1,0,1,0,0,0
4188199,5,этот же автомобиль в этом же месте припаркован на данный момент. из-за этого автомобиля участок еле проходим,Другое,0,0,0,0,0,1
4188140,5,добрый день. спасибо за понимание и быстрое решение!,Нравится скорость отработки заявок,0,0,0,1,0,0
4188136,5,спасибо за решение проблемы!,Вопрос решен,1,0,0,0,0,0
4188133,5,во время устранили,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",1,0,0,1,0,0
4188057,5,большое вам спасибо :),Вопрос решен,1,0,0,0,0,0
4188030,5,спасибо! оперативно все починили,Нравится скорость отработки заявок,0,0,0,1,0,0
4188008,5,мастер  оперативно нашел причину протечки,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4187925,5,отлично !!!все устранили в кратчайший срок.благодарю!,Нравится скорость отработки заявок,0,0,0,1,0,0
4187767,5,"пока работает, всё хорошо",Вопрос решен,1,0,0,0,0,0
4187651,5,убрали,Другое,0,0,0,0,0,1
4187591,5,мастер супер! спасибо огромное!,Нравится качество работы сотрудников,0,0,1,0,0,0
4187529,5,спасибо огромное!!! всё профессионально,Вопрос решен,1,0,0,0,0,0
4187508,5,"всё работает, спасибо!!!",Вопрос решен,1,0,0,0,0,0
4187459,5,андрей с товарищем все исправили !отличная работа,Нравится качество работы сотрудников,0,0,1,0,0,0
4187426,5,"я сделала ремонт в коридоре. и если в подвале сухо, но надеюсь что от грибка в квартире больше нет. благодарю за фото.",Другое,0,0,0,0,0,1
4187271,5,спасибо огромное.у нас в самолёте первоклассные специалисты.👍,Вопрос решен,1,0,0,0,0,0
4187234,5,ну здесь в целом могу сказать что заявку выполнили👍🏻 здесь вам спасибо,Другое,0,0,0,0,0,1
4187231,5,спасибо большое за компетентное разъяснение вопроса!,Нравится качество выполнения заявки,0,1,0,0,0,0
4187213,5,было бы хорошо чтобы они не ломались каждый жень! они же новые!,Другое,0,0,0,0,0,1
4187157,5,"очень понравилось насколько качественно была выполнена работа по устранениию течи в стояке, по устранению последствий аварии. грачев михаил и голубев(прошу прощения не знаю имени) очень качественно, на высшем уровне выполнили свою работу, даже профессинал высоко оценил.","{""choices"":[""Нравится качество выполнения заявки"",""Нравится качество работы сотрудников""]}",0,1,1,0,0,0
4187124,5,супер мастер! протечка устранена ! спасибо !,"{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}",1,0,1,0,0,0
4187095,5,так и не работает дверь входная и дамовон,Другое,0,0,0,0,0,1
4187034,5,"хотелось  бы, чтобы работа выполнялась , постоянно, без заявок",Другое,0,0,0,0,0,1
4186976,5,"удивлен, что так быстро среагировали",Нравится скорость отработки заявок,0,0,0,1,0,0
4186936,5,все супер. отличный спокойный мастер,Нравится качество работы сотрудников,0,0,1,0,0,0
4186872,5,большой спасибо татьяне 🙏,Нравится качество работы сотрудников,0,0,1,0,0,0
4186811,5,"шум прошел. надеюсь не повторится, спасибо.",Вопрос решен,1,0,0,0,0,0
4186802,5,"спасибо, очень быстро всё сделали.",Нравится скорость отработки заявок,0,0,0,1,0,0
4186779,5,"5 звезд заочно , так как специалист дал оперативную и грамотную консультацию, но проблема пока не решена",Другое,0,0,0,0,0,1
4186370,5,оперативно пришел сотрудник и нашел источник протечки,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4186346,5,быстро приняли меры.,Нравится скорость отработки заявок,0,0,0,1,0,0
4186341,5,все сделали,Вопрос решен,1,0,0,0,0,0
4186199,5,все сделано грамотно и оперативно,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4186065,5,"быстро, качественно,результативно 👍👍👍спасибо","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4186063,5,спасибо большое. все быстро починили.,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",1,0,0,1,0,0
4185970,5,"оперативно разрешили данную проблему! надеюсь, что больше в данном месте после сварки протекать не будет",Нравится скорость отработки заявок,0,0,0,1,0,0
4185965,5,"спасибо сантехнику валерию , что устранил гул у соседей",Нравится качество работы сотрудников,0,0,1,0,0,0
4185904,5,батарея в ванной горячая. спасибо.,Вопрос решен,1,0,0,0,0,0
4185836,5,огромное спасибо слесарям. пришли быстро. все устранили.,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4185789,5,"никто не приходил, как гремело, так и гремит.
после повторного обращения и переоткрытия заявки дефекты были устранены.",Вопрос решен,1,0,0,0,0,0
4185701,5,"спасибо , все сделал мастер",Нравится качество работы сотрудников,0,0,1,0,0,0
4185671,5,приятный менеджер👍,Нравится качество работы сотрудников,0,0,1,0,0,0
4185653,5,"спасибо большое, все быстро и по делу","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4185499,5,"спасибо, все сделали от начала заявки до регулировки батареи за 40 минут. очень толковый работник пришел","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4185305,5,а тлично,Вопрос решен,1,0,0,0,0,0
4185279,5,оплатил,Другое,0,0,0,0,0,1
4185235,5,"лифт не работает, кнопки не активны",Другое,0,0,0,0,0,1
4185154,5,спасибо. заменили лампу,Вопрос решен,1,0,0,0,0,0
4185044,5,прошу просмотреть прошел ли платеж сегодня. на новую сумму в квитанции деньги списали,Другое,0,0,0,0,0,1
4184979,5,не передали в гарантийный отдел!,Другое,0,0,0,0,0,1
4184905,5,"мастер быстро отреагировал, сразу пришел , проблему решили","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4184692,5,оперативно исправили,Нравится скорость отработки заявок,0,0,0,1,0,0
4184636,5,"спасибо, всё быстро и качественно","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4184497,5,"отлично!спасибо,мастер все установил как нужно.",Нравится качество работы сотрудников,0,0,1,0,0,0
4184450,5,спасибо за ликвидацию аварии!!,Вопрос решен,1,0,0,0,0,0
4184444,5,мастер подошёл в течении 3 минут. спасибо огромное.,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4184403,5,не работают 2 грузовых лифта,Другое,0,0,0,0,0,1
4184401,5,спасибо юлии и ерлану за решение вопроса!,Нравится качество работы сотрудников,0,0,1,0,0,0
4184362,5,быстро пришли. течь устранили.,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",1,0,0,1,0,0
4184236,5,21.01 уборка была выполнена,Вопрос решен,1,0,0,0,0,0
4184131,5,"мастер все сделал хорошо, все замазал, установил крепко и подключил.","{""choices"":[""Нравится качество работы сотрудников"",""Вопрос решен""]}",1,0,1,0,0,0
4184057,5,подача горячей воды в систему отопления была выполнена в течение 30 мин. с момента подачи заявки по отсутствию отопления.,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",1,0,0,1,0,0
4184051,5,подача горячей воды в систему горячего водоснабжения была выполнена в течение 30 мин. с момента подачи заявки по отсутствию горячей воды,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",1,0,0,1,0,0
4183926,5,спасибо большое. все хорошо сделали!,Вопрос решен,1,0,0,0,0,0
4183879,5,большое спасибо менеджеру репиной светлане за оперативное решение проблемы,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4183869,5,быстро устранили течь в шахте,"{""choices"":[""Нравится скорость отработки заявок"",""Вопрос решен""]}",1,0,0,1,0,0
4183815,5,мастер приехал вовремя и устранил неполадки,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4183772,5,спасибо! очень оперативно несмотря на праздники.,Нравится скорость отработки заявок,0,0,0,1,0,0
4183642,5,"очень приятно, что так оперативно отреагировали и решили вопрос.  спасибо большое!",Нравится скорость отработки заявок,0,0,0,1,0,0
4183495,5,быстро и хорошо. спасибо!,Нравится скорость отработки заявок,0,0,0,1,0,0
4183490,5,починили быстро! спасибо!,Нравится скорость отработки заявок,0,0,0,1,0,0
4183486,5,"великолепный человек, включил всё, мы проверили работают ли все лампы и тд, объяснил что можно сделать в следующий раз в такой ситуации, спасибо ему!<3",Нравится качество работы сотрудников,0,0,1,0,0,0
4183452,5,засор устранили,Вопрос решен,1,0,0,0,0,0
4183086,5,"оперативно, молодцы",Нравится скорость отработки заявок,0,0,0,1,0,0
4182972,5,"оперативно. спасибо, что не заставили ждать окончания праздников. с новым годом",Нравится скорость отработки заявок,0,0,0,1,0,0
4182649,5,"все мастер поправил, работает. спасибо большое!",Нравится качество работы сотрудников,0,0,1,0,0,0
4181848,5,"услуга была оказана качественно, но не своевременно (спустя 10 дней после запроса)","{""choices"":[""Нравится качество выполнения заявки"",""Другое""]}",0,1,0,0,0,1
4181692,5,"сроки, конечно, так себе",Другое,0,0,0,0,0,1
4181684,5,заявка не выполнена,Другое,0,0,0,0,0,1
4181430,5,долго мастер не приходил после оплаты,Другое,0,0,0,0,0,1
4181376,5,"еще бы плитку восстановили, пока никто не сломал ноги",Другое,0,0,0,0,0,1
4181240,5,спасибо за оперативность в тот день 👍,Нравится скорость отработки заявок,0,0,0,1,0,0
4180938,5,"течь устранена оперативно. работа выполнена качественно, спасибо большое вячеславу за помощь.","{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество выполнения заявки""]}",0,1,0,1,0,0
4180924,5,оперативно устранили проблему. вежливый мастер. все чётко и по делу! спасибо,"{""choices"":[""Нравится скорость отработки заявок"",""Нравится качество работы сотрудников""]}",0,0,1,1,0,0
4180841,5,спасибо 👍теперь все работает.,Вопрос решен,1,0,0,0,0,0
4180516,5,благодарю за развернутый ответ!,Вопрос решен,1,0,0,0,0,0
4180245,5,спасибо мастерам! они отлично выполнили свою работу,Нравится качество работы сотрудников,0,0,1,0,0,0
4179933,5,доводчик заменили,Вопрос решен,1,0,0,0,0,0
4179271,5,"я прошу прощения что донимаю, возможно , не по адресу, но хочу понять, это отдельный платеж за кап ремонт получается? 
или это к ним нужно обратиться ?",Другое,0,0,0,0,0,1
4178763,5,спасибо большое.  все очень быстро и удобно.,Нравится скорость отработки заявок,0,0,0,1,0,0
4178642,5,спасибо за отмену заявки по моей просьбе,Другое,0,0,0,0,0,1
4178205,5,"спасибо, теперь всё работает.",Вопрос решен,1,0,0,0,0,0
4178055,5,"очень хорошо убрали, спасибо",Вопрос решен,1,0,0,0,0,0
4177499,5,данные расчета не предоставили.,Другое,0,0,0,0,0,1
4177193,5,"показания по счетчикам сняли, но нет ответа по поводу суммы в последней квитанции — она верна? почему она идентична с предыдущим месяцем?",Другое,0,0,0,0,0,1
4176769,5,быстро отреагировали на заявку и опломбировали то же быстро. осталась довольна. спасибо,Нравится скорость отработки заявок,0,0,0,1,0,0
4176418,5,"здравствуйте. прошу заметить, что и в крайней квитанции, и в более ранних неверно проставлены даты последних платежей. с чем это связано?",Другое,0,0,0,0,0,1
4175916,5,"добрый день! в ноябре счет был оплачен 15 ноября . вот скрин из приложения банка . прошу проверить оплаты . и написать поступившие вам с октября до конца года . ноябрь был оплачен , проверьте , пожалуйста . тут нет возможности приложить скрин. напишите , куда отправить квитанцию о оплате",Другое,0,0,0,0,0,1
4174552,5,не могу найти как открыть новую,Другое,0,0,0,0,0,1
4174485,5,ждём морозной погоды что бы замерить тепловизором температуру на стене.,Другое,0,0,0,0,0,1
4174324,5,"так 2 декабря оплачивали за ноябрь, а сейчас идёт авансовый которая должна быть до января оплачена",Другое,0,0,0,0,0,1
4174244,5,"мастер просто супер! сделал всё на высшем уровне, спасибо большое 👍",Нравится качество работы сотрудников,0,0,1,0,0,0
4173976,5,как не убрано было так до сих пор и не убрано!,Другое,0,0,0,0,0,1
4173856,5,"на 24.01.2025 назначено уборка частей забора, надеемся и куч графия и блоков, занимающих места. ждём.",Другое,0,0,0,0,0,1
4173654,5,"проконсультировали по телефону, обещали перерасчёт в следующем счете. жду счет",Другое,0,0,0,0,0,1
4173495,5,"добрый вечер. да, в личном кабинете написано, что оплата . объясните почему нет чеков в истории оплат?",Другое,0,0,0,0,0,1
4173423,5,"проблема решена, но после повторных заявок",Вопрос решен,1,0,0,0,0,0
4173232,5,смотрите сообщения от 23.09.24 о поверке счетчиков. вы же мне и предлагали. вот акт у вас есть. так с чего мне начисляется отопление не по счетчику?!,Другое,0,0,0,0,0,1
4172875,5,снова не работает доводчик двери,Другое,0,0,0,0,0,1
4172321,5,спасибо огромное за перепрограммирование,Вопрос решен,1,0,0,0,0,0
4172165,5,"просили разобраться по счету за кладовое помещение, а не за квартиру",Другое,0,0,0,0,0,1
4171777,5,в приложении не обновился номер нового счетчика по горячему водоснабжению. можете перепроверить информацию?,Другое,0,0,0,0,0,1
4171734,5,"заявка закрыта без фактического исполнения и не обоснованно. контрольные показания счетчика так и не сняты, акт не составлен, перерасчет не сделан. прошу возобновить исполнение заявки.",Другое,0,0,0,0,0,1
4169592,5,всё быстро сделали),Нравится скорость отработки заявок,0,0,0,1,0,0
4169034,5,у меня были вопросы по показаниям счётчиков воды за период с октября 2024 года. а мне приведены данные за ноябрь-декабрь 2024,Другое,0,0,0,0,0,1
4168643,5,"дрлго. все сроки оплаты уже прошли к тому моменту, как появилась информация в банковском приложении.",Другое,0,0,0,0,0,1
4168303,5,в жк спутник самый лучший инженер!,Нравится качество работы сотрудников,0,0,1,0,0,0
4167943,5,"спасибо, хоть и очень не оперативно, заявка выполнена",Вопрос решен,1,0,0,0,0,0
4167550,5,поверку не произвели,Другое,0,0,0,0,0,1
4166802,5,"решили, но пришлось 2 раза просить",Вопрос решен,1,0,0,0,0,0
4166479,5,"а можно обновить данные в личном кабинете, чтоб светились актуальные счетчикм",Другое,0,0,0,0,0,1
4166478,5,"наконец то уровень сервиса дошёл до отметки, где смогли решить эту проблему",Вопрос решен,1,0,0,0,0,0
4165770,5,"соседи так и хранят вещи , а лист был просто положен в результате его просто выбросили , нужно наклеить лист оповещения на окно чтоб было видно либо принять меры к людям которые продолжают пренебрегать правилами пользования помещения",Другое,0,0,0,0,0,1
4164707,5,большое спасибо марине за контроль уборки .   надеюсь что так будет всегда.,Нравится качество работы сотрудников,0,0,1,0,0,0
4164480,5,"добрый день, я просил составить заявку по уборке лестничного марша. по поводу уборки в коридорах у меня пока нет претензий. прошу навести порядок на лестничном марше",Другое,0,0,0,0,0,1
4163362,5,магнитный замок так и не закреплён. диагностика и установление причин видимо даже не проводилось.,Другое,0,0,0,0,0,1
4163143,5,спасибо большое всё идеально,Вопрос решен,1,0,0,0,0,0
4162676,5,дверь исправна,Вопрос решен,1,0,0,0,0,0
4161837,5,плесень не устранена. просьба устранить.,Другое,0,0,0,0,0,1
4158543,5,"указанные ключи не работают. ростелеком 2 раза их перепрошивал, не открывают дверь. из приложения дверь открывается, клбчом нет. ерт от",Другое,0,0,0,0,0,1
4158342,5,"по состоянию на 18:12, 28.01 оба лифта работают, спасибо !!!!!!!!!!",Вопрос решен,1,0,0,0,0,0
4155819,5,чудесный мастер! благодарю!,Нравится качество работы сотрудников,0,0,1,0,0,0
4155636,5,"добрый день, услуга оказана отвратительно, трещина задела  шпатлёвкой, после высыхания шов не был зашлифован сразу была нанесена краска. также испорчен вид  посещения моп из- за окраски не в тон ранее окрашеных стен.",Другое,0,0,0,0,0,1
4154287,5,напольное покрытие видимо отдельная задача.,Другое,0,0,0,0,0,1
4153150,5,нормально,Вопрос решен,1,0,0,0,0,0
4151170,5,долг за водоотвод не снят. подтверждающий документ не выслан.,Другое,0,0,0,0,0,1
4150415,5,большое спасибо за решение проблемы,Вопрос решен,1,0,0,0,0,0
4149510,5,никто не позвонил,Другое,0,0,0,0,0,1
4149144,5,"в приложении не возможно поменять л/с, а по новому квартиру не добавить, т. к. уже есть одобрение на  78148990058",Другое,0,0,0,0,0,1
4149091,5,"вы не ответили, внесли ли вы изменения. меня волнует начисления с января 2025 года. я вам предоставила адресную справку которая от 03.01.25 года, в которой говориться что прописан только один человек, это я. меня волнует вопрос, внесли ли вы данные о снятие с регистрации моего сына, чтобы ав",Другое,0,0,0,0,0,1
4149082,5,спасибо! спускаем воздух регулярно,Вопрос решен,1,0,0,0,0,0
4148781,5,"пришёл пьяный сантехник,ни хрена не сделал,но заявка выполнена😂😂😂",Вопрос решен,1,0,0,0,0,0
4147013,5,"даже никто и не подходил к отвалившейся плитке, каким образом стоит статус выполнено ?
свершилось чудо целый месяц приклеивали, спасибо и на этом",Другое,0,0,0,0,0,1
4146277,5,после после проведенной регулировки окно стало цеплять раму,Другое,0,0,0,0,0,1
4145398,5,"-1 звезда за то,что не оперативно реагируете на заявки банальные",Другое,0,0,0,0,0,1
4145150,5,"соседи так же продолжают ставить вещи , прошу принять меры",Другое,0,0,0,0,0,1
4143079,5,всеееееее оооооооочень долгоооооо,Другое,0,0,0,0,0,1
4137532,5,"решили просто закрыть, не выполнив?!",Другое,0,0,0,0,0,1
4136400,5,хотелось бы более быстрого решения проблемы,Другое,0,0,0,0,0,1
4135758,5,"проблему с течью воды устранили,но смеситель мне не заменили!","{""choices"":[""Вопрос решен"",""Другое""]}",1,0,0,0,0,1
4134698,5,выполнили заявку через 2 недели,Вопрос решен,1,0,0,0,0,0
4134107,5,решили сами,Вопрос решен,1,0,0,0,0,0
4129290,5,отдельная  благодарность инженеру кириллу,Нравится качество работы сотрудников,0,0,1,0,0,0
4127422,5,"к моменту когда запланированы работы по установке шлагбаум, прошу рассмотреть возможность установки противондального шлагбаума",Другое,0,0,0,0,0,1
4127356,5,21.01 уборку провели,Вопрос решен,1,0,0,0,0,0
4126199,5,неверные показания,Другое,0,0,0,0,0,1
4126095,5,"огромная благодарность службе клининга за решение непростого, но очень важного вопроса! 
навели идеальный порядок на указанных этажах, эвакуационные лестницы свободны! впечатлили, спасибо вам🙏💕",Нравится качество работы сотрудников,0,0,1,0,0,0
4124687,5,снова окно дует хуже прежнего и не открывается на проветривание,Другое,0,0,0,0,0,1
4122907,5,чётко,Вопрос решен,1,0,0,0,0,0
4122085,5,задача ни решена,Другое,0,0,0,0,0,1
4122046,5,"жду перерасчета в квитанции, получается ?? тогда пока не оплачиваю тут выставленный счет",Другое,0,0,0,0,0,1
4120812,5,прошу отремонтировать розетку. доступ предоставлен.,Другое,0,0,0,0,0,1
